stream,request_frame,request_ts,branch,response_frame,response_len,entropy,sha256,first16,last16,sum_mod256,xor_all
3054,33472,1715398092.456196,18,33474,2473,7.91604,f2e88556ba8563290a770511667c47988089eace03922875f9822ede164ce749,26c4338a4079a00bfee1e8d7a6126244,f7db92e987dbed0d4e752b83be779f45,61,155
3055,33483,1715398233.769446,38,33485,2312,7.927646,e7d84b46b72ca0099e51c15a26d00d84b3819ee12c985bd008b46c840e7c8353,9c0f32d68ed7553ba5279b4b579984c6,2d1398e2e3b587fbfe3a22486af07d06,167,191
3056,33493,1715398334.314649,28,33495,2540,7.929983,3a323e74474a46bbf6ae0dfc90cac6d89d00fb6008f0ffc67b30420ec33a3c51,16c0081d72b0992ab4e4b915ee8e7e43,5024e59c6b55c8175f7310d49f28ef01,243,117
3057,33503,1715398334.464115,29,33505,3196,7.943892,9fe7fa085da86a96ea851d29c85b8c60f2995081e81a42115396910fe6697ebe,57c1b66e1cf1308f571f8381bbae6ea4,c29755a771250f2398d25d5fe23397db,7,193
3058,33513,1715398336.329942,13,33515,3154,7.939461,699bc33eef5556aa1568bf221f2f43493b1df9d5fca62e886b1c02d7d5968074,2656345969bdea9d8eea3d37c005d187,cc56a21bda436cf13f526bb03fdb7e6c,231,229
3059,33523,1715398341.403461,40,33525,2143,7.914725,684fdf819a5310b659efe69df1f542717b2339d957e165bbf6e5c3bb08e3a334,80aa4636ef741a43d243501248bfc38a,4b82ef59e7b08799a34a44d64a2c1654,210,176
3060,33533,1715398387.713896,31,33535,1679,7.881418,537f214ce2c4a5256f409da36ee1fefacbd8b741f77292729e54f0208ceb6930,5dade5da851416da162f1ccc7891c840,b8413627c43ffd8552a6491697eda7b4,254,156
3061,33543,1715398416.291842,19,33545,4616,7.952582,a08f931b4bb7118b0f2b7b7cbcf86033a3886249661a1c0b4c7006d63361a413,e545319ec8a71cb8b889ab5f419289e2,a5a16000a972e9714d0ed0920c99799d,33,87
3064,33577,1715398519.779009,36,33579,2293,7.915164,84e0d9da5167288264f36227c914a585624aa999d31aeb64ac6af4121b3e890d,19df86f19d7fbfc988a17943a6bc7c7f,8fc44da52852e377b4cd30fc6e890fae,72,166
3065,33587,1715398589.251147,34,33589,2810,7.936869,e1dea912d606650e2904da848fd7b97e877b9810c2c7a0c9d6cba5f01acae089,a47b25a1b28e36f11f2d422fec384196,8a382af514df665fd9b92c909ff6b1d7,93,7
3067,33607,1715398718.539903,4,33609,2475,7.918284,267b07000c08e280cecc99e37fde378db2045de5f3554313aa9a7cd3e3f63ef6,908e7f4bc98b20db0bff91c388f2d3b4,40b9dd528931bfefecca6b7eb663862a,18,6
3076,33701,1715399565.089406,13,33703,3862,7.944772,01643d12da28ba85c5aaa2f3d2292887eb97a0cfe68b50a285ca22ae35737753,9cffb18832b4818539ba8acd70bfc650,16070e28bd6eb654c045d8f788608e2e,232,160
3077,33717,1715399714.663319,9,33719,2191,7.91524,df7a0f276e5c26ab2babef69ed761f90c0315b541d889f2030f07e4a590b1397,c1144681fcd78bc683ce0e42f0586765,ddba6f357a19b105b1a43fc2e7983f8b,172,16
3078,33727,1715399785.092408,25,33729,2887,7.937757,9e0aa41162add0f7e1e4e212558a7cb2bdafdf99a10c6529dc9d993d1561d5d3,8aca47f02191cd99b568a4a4ad5d8fc3,84d7b41ddad51840113e6c3e9a098cf3,248,6
3079,33737,1715399846.090227,23,33739,2975,7.946182,70bf7ece839574861c6cc575babdee47c0e9518ed7238cc6d851f9ecc0603692,48d4dfef99070418054267476bead9df,deecbb72b3fe2248da37aff2344f027e,91,53
3082,33771,1715400131.482858,36,33773,2319,7.925603,065b6e8041c1bc96578450c1caac49b4693e23af23d76755f3ccde5f2be89e82,67ee740606013b6c01a9ac1fb7d3f84c,3d51ac7ed8501cc0d4c92ca0937a5687,22,214
3084,33795,1715400330.819683,11,33797,4711,7.956694,7de4e472f35efe9911a0da1d08e2f1756c6e1afb320ff72490b56265bd69a9ef,78fc2cf02dd3414fda90aa39548e4365,0ea9a376431a8c11f7174f9fb9c06c87,196,62
3085,33805,1715400332.176361,10,33807,4054,7.954441,0a6d6eeb46189ff93d1685123260efb4dc04d5ef0f65d6e5b9ea9b66b75ec625,07d285d8d54f6d851bf68fa70e4ccc55,38576f8ef3f1500c5a29254d26bc05b1,93,37
3087,33827,1715400431.652847,8,33829,5382,7.966317,89aa6eaa564f0dec854df98d93a44fe1e49ab7bd7ba7a2055e15efc6855b49d0,78713769fb5f2751afda9d8cdb712a77,b9dd470b3a0e2dd9eda7f46a73e14ae9,227,35
3093,33888,1715400741.733719,24,33890,4749,7.962852,2af298da57d8cbed2cb3a0235ecbc0e7bad931fdd45670f82e53ee6b37e296a9,591c2dae56ba1dbaac0387c02705fc31,00a02659145f849937098c32bf0137f6,84,12
3095,33908,1715400821.675853,8,33910,2835,7.936632,49f1d86cc35a9907c2e15e9298b8e6000843a7022336eb4536479e4d2516a842,68929cc2a8a902606ec2aac2200f3451,4c61c931038ceecc42d3ece2d94b07e2,99,171
3096,33918,1715400866.720805,31,33920,5113,7.96538,631f52a6b3632d435af16bc29cce88d31cfa6e7b0367dabe0abf321ccd05dfdb,c1b5a5db19defd9234ccd42f66442758,ba7ae7e4386cd72341f73d95f76dd5ab,151,221
3102,33982,1715401333.049142,37,33984,1921,7.900546,dfa309c888203b111001c7e46ce3ae35c89c6752d44b9dc81c045b2164512916,3925078013924b82291fef1a0f4b786d,4cc1021dab883e54655966c8b7f71a77,166,202
3104,34005,1715401403.995154,39,34007,3232,7.935956,0401cbd70979f98d2c2e439b6c36af5ea1986d546e01ee2eaa13b390c625ab22,11ef1c2466922b37e72a0c143e8fb6c4,cd73044c912e1b8369a23d02479fc820,156,108
3107,34037,1715401619.463122,5,34039,3724,7.950376,172634a4319df72626dea775a655e4b14860f335fd52473da7a1e03ebc8cd3d7,04a7a446760a63392e7d07f5db2535fb,455fb7b61733883e78b4a3271483270b,7,125
3108,34047,1715401625.264797,5,34049,2983,7.94352,fe4965150b9b4c19c75643c0617113e630ce44c9155af817e1acfe1bc337c40a,1554f2d2395bf0a4871feac7fa407219,1a3f4df708dd46ef1e40ec8d0d6dd0dd,20,42
3109,34057,1715401695.787766,11,34059,4553,7.959798,11f48cf3f806652247146ff5b1601b9e5d5752ebc31b52d05530c49f12d97514,55e75e686eb09784d08a8d2056202a45,18d12e0049ad5a919c5971206cb4db96,26,104
3110,34069,1715401758.826726,4,34071,4534,7.954647,51fa72ac71d67358848db20524add8e2bc9e1be62027e30eecd8c14cb9bf3a8d,d90ddebb9bbb187a463a4cf68d2cb2ff,f9f9f8bd5f2f67e940cdbce0da67c3ab,225,229
3114,34109,1715401896.925747,35,34111,5488,7.962545,0ff1699f7057aa890d1367895bc3e8534381305f894bf9349868d4bf33e1ac54,3b9bef22f7987fde19d6d9fc3f5336b2,1e48db695016e73464b6c7c69dd54427,188,184
3115,34119,1715401902.653619,9,34121,4902,7.960588,304451cda56c68a46edfa885ac609591969520bae36ac3228ac878eee4597cbf,396b802f8bc9f548f9e87d2327e2dffc,3f0d8c30cc03a93b87cd051363e48133,204,250
3118,34149,1715402141.65936,31,34151,5169,7.966357,383ef6055a9505fa242086ac1dd0baed600edca6853733fd17cdf9b41b812535,5b59234fa2df5ad95b980172bfbce645,a5156bb0e139e425bd9ccdb72d899802,225,13
3119,34159,1715402164.266447,25,34161,4961,7.960059,950a61526c65779bb0df3dc785f9aad9a06d7305953a950d14bc6c256a199179,6456c9049df17069559cc4fb1c9b3106,ef4158a15d9984e494fdc2b7b46f14e1,98,186
3121,34183,1715402224.030283,12,34185,2498,7.925767,56f0f3147b0bdbab6a87b88ad83a2de42ba4cda42808c867eb94f77c5540c616,ef70c067f548428aa4146dad0d96014c,b1a325c279b1ebc34a4b2311e9fcf1b8,240,106
3122,34193,1715402274.712929,7,34195,3415,7.944098,6a87fb7e84bca0233cf39f6170f3c6cbad200630565ab8ec2bfdee73c5ac0ece,0301d2944542d3e1963d97557e921da4,be5e397a12dfc9ea57024dbc99ba3596,30,102
3125,34225,1715402519.053156,13,34227,1398,7.868851,3a83a473a37efb21c8fbe999550eeddeb0645e01f25cad9bdaf6aed21c6441fd,69f81e099b6d13fa2396c11266fc32ae,cf6b5caac83c08bb64d49e28b538b6b3,102,6
3126,34235,1715402659.989238,5,34237,2405,7.914687,ef29d479b89f2ff92275e7bb366d6aa4a37c6a7cefe5e5ef064e85d87c549935,356af3d54704d16e74e49ae23c0c06db,3913da05117697b27f2d533b33082634,34,174
3127,34245,1715402666.145433,31,34247,4308,7.957342,9dbbb40d42df2269b23e7374aa8aae4917ab581be29b2abc7b6727be57bf1b74,f254d520003be360e6eb57cd2391cb3f,152816e728754838c3461bbd2e75fe61,153,199
3128,34255,1715402730.496907,33,34257,5433,7.967943,0d9f0741db05ef9f400cdeacd7d15214737814e61044234f87108a4ceccfa4c0,47270fc722225a679cfe12e8ddd5720f,47bda7cde53a1f65c050762edefd4198,55,211
3132,34306,1715403114.985894,9,34308,5475,7.958294,6a5ec9813084c95028e913a4559ebcc20e10e6d1d457481d83879482f5fbda0c,be02d3199f917b5dc9bc1fe12572864f,75c49a490d79ad45c9380d116f4135e9,173,33
3133,34316,1715403162.213524,39,34318,4944,7.962457,dbf05b8b30bba04b3aa7a61eaa7ea521a05e5ddef945211ce391e8030f78074e,ab1e118be5e6140fa98f7e598046cf9d,de899585b42efe45dafbb388ba3e49d7,42,196
3134,34326,1715403190.501267,21,34328,3802,7.949863,cc0e39abf2ef9c176da6411931601b170c00e2980aae46692c39143c0d3095ac,a867408329c7b4269ebed95f727ea1f6,bd0fb6daf47edae0217bb7750b62e31c,194,94
3136,34346,1715403283.026458,39,34348,3835,7.954515,a350da68070aa0b586774ef156d2f0c511ca41924cf1f7ce83a92fcbe0f5e728,aa5362f7d95081b8d8f583b4c96f4fc8,e5f137b5ac9bc1aaa64b030e5cfb539c,193,227
3137,34360,1715403405.067487,40,34362,1500,7.877989,cb84da5c3e4bf874c3818ccc1504fe3694c1a09225adff9ed06b92b950bd96f0,fb60d8eff1fa974d3f4babcd6542680b,42f5b218f07ca816784918abbaae2a90,33,25
3138,34370,1715403489.62068,37,34372,5648,7.974393,3926e60e660bc1b17dea2ae16e21b166da70416669b5e4d8807439dc2a45b70b,306cdaf8137f533a4b029427233a2b4b,61d04f2c293a4e3f0f8af89ac2695661,24,12
3139,34380,1715403566.492604,12,34382,4907,7.963834,5d25a884f233de2394ec94a8f544498485b39803f2ae04d3205f534f1acaefd3,7e2f5ad7dfba3232675ead4203d2568f,863606e8b9de607428a1d7a5ae149e6d,169,69
3141,34404,1715403758.3104,37,34406,2410,7.916481,91d169504506564ff11f7b0782956194f79a6cca1d2364a11dae006c65615afa,3e55c11eda8d044adef4e10183320630,cec5fbbe5dd6847669e32fa7f9d0e211,204,144
3147,34466,1715404067.192279,23,34468,2354,7.926498,4a1b2c6992795636453f56d2bc23150ffff7f92d7b7eb8c1cec50647732b2f09,b9397c0e2c93bc4faff3e4d4a3ac0a75,77c6fbbe99a128281d5e6382e17b8317,135,225
3153,34536,1715404688.411283,33,34538,2817,7.945279,1e699e04baf726104558e2ca83006330ef3c8b719400c1a7b04d81787e915146,448791deebac9883e9cf22dea6183320,f73040124e5af38223c1702cf5d138fd,22,84
3154,34546,1715404736.34171,12,34548,3161,7.937972,84c181b10216c3c2e9f07774641acaa8134b7127ce1dafac42072697e8cfb3d7,c207fe51afffa27d1604b845807a73ee,c91eb4fd796f82aa64b7bc972a7e8a8f,90,234
3155,34556,1715404795.904877,34,34558,3417,7.951867,4b8fc50206c275c1ed50db3a23505bc6d381d148196ec166fb39dca1c83fff37,ad435af85ee38ad28345830d3ab95da8,ba07b0cd6e7e7db85542bc9adb3f61fe,156,168
3157,34578,1715404920.587185,29,34580,2234,7.917625,4b33704625c1b54db7a9e6bed437af13cab2aa8ead2f93ee145522746146ad6d,1bd1505e486b4691c6f9293f0861704a,915baa6cb9bbd86331c791fda174655d,121,15
3159,34602,1715404963.808703,22,34604,2598,7.928714,5445e85f4f6ddebaa6d8f514855103b2f0d564844222f71dd12f0aa6e56830ac,364ca132306506804fb48be3120b637f,ea809e22db21df60e39607dbdd2524dc,123,177
3160,34612,1715405079.274065,13,34614,4389,7.965583,51434a17d47da0c8b723e4b0612223df79beba4ba1f60fde22daa9c53fb319eb,d404ae52b77a152d711b5260faaa41fe,5bfbc889f5e0af46057846d4542b8b09,142,76
3163,34642,1715405325.707009,21,34644,1901,7.914912,451d05f889ea884387248fe25725846772342f1705b2228788c49476f3a2d9e9,bc5ec0bb2849bd8bdb7dd7b0b2bdee90,aff1d3b0dacd7c69aad87e881e39a539,156,128
3166,34674,1715405427.77137,27,34676,3159,7.936579,b48c889e6032abdc53e9ca9cad7f334dd6c1347d3ab408cc6317027d80b50c42,cf8a8e708e1ea5f7fcff0c8cab419209,040a1c25be226d702b9f80e9e48562c1,78,176
3167,34684,1715405468.407192,21,34686,3405,7.937213,f6f5921d77b10670821e61cdb6e31aa4941e9f08488906893ba8b64c4213e773,35b33b039e38f9c8c3be04ffea89926f,d949911776f9d4f6cd98faf97158b466,241,95
3168,34694,1715405517.152041,18,34696,5577,7.964637,4523f3d75d71b6ff0cc23192ce10e78ddf764d4660eed503409cca0bad5d1a94,314857838a000477a7e0ff96061c48ce,9852277f51bf897a0cfa2e4285b076e8,162,172
3169,34704,1715405538.919808,4,34706,3662,7.954899,65a846156f3a998dda26d657592291613fc53152fd9aba1b337815c0af06dcaa,b3cfb5e29625da117ce8a5980d3319a4,5f27fc8d887c34d80c4f0193605ed36a,168,242
3174,34758,1715405673.64306,12,34760,4860,7.962,7c3cdcc1aae14ee130049f9e1e99270a5cb212b596edd7cf3081b30e75dd83ac,8fdd33ac38a85c6c44ff24717ca60eab,d28dc97d1638a9bdc6c66c5fb4f4d4d5,80,16
3175,34768,1715405689.760322,21,34770,2100,7.919059,62cbd9ce58c3daf7eecfb347688ba74d72deea120c66c0f61e960dd47c6f018b,6d0942f7fb5f762fb273de1d544b7d31,58ae0a3af883e3ca515b4db51919d370,57,233
3177,34788,1715405809.296165,21,34790,2312,7.931877,be4a8a6e310b1ecbb7694debd036b8d7aff154e5789a1903ca8de33e000cf909,d3969cd0f122c80e7a87ae1ebbe93052,173f8211423f5ce2d5109ed575bc19c6,240,76
3178,34798,1715405816.142783,12,34800,4375,7.954968,ce8dbc20640555c12c01b16c09b6d7d5cdd49aa4e832b532b90e9afd98d4adb1,a4a59e776d54c91930f0b8d31bb3bf78,798c43d9e529990c40b4e30eac1efaf4,0,94
3179,34808,1715405834.557966,25,34810,4378,7.949284,0b20d63d8462120217dd4bc6fd712d7948a83136591a52f9e9c7f5476d4c87ec,30222a623c9e6f7fb01c6119711b68d5,7821497e1075bf4c3d5495d2c6bcb30d,14,84
3181,34830,1715405924.3878,31,34832,1485,7.883104,185b090d7a77bfacc7121223473d730eabfd8d260c328d6208246461f2fbbdb9,74ec14a5d842c709d1bf3ac8d9c4a115,c1bef6adc1b909d59e4e391bf702b93c,244,14
3182,34842,1715406069.194715,30,34844,3790,7.952547,f95705756f85e0cc382765e5f87e5810c51d5aa7e1d3f8f2eb7f678fc9e7e43c,9f9e325b9b5280f5146826cb602b2b82,a67f0dcd02ee2d4e198f43f41024472e,162,246
3183,34854,1715406120.735948,21,34856,5353,7.962794,7807f853a770adbaffaeb401608574da97e27f830880cb5cf6919b9ce4d510e2,e6f4a883016117041d6ba63bca67bdd9,62c554c5e8387b3e1a028964d2c36ea6,160,2
3185,34874,1715406271.200205,19,34876,2018,7.90082,32850b8418380c15e49543b2056ae727ca3c89b648863cbf6715ab32233fe391,e6771924e9491320fabe83f6bbae0aef,d4d431bbbe267bb124e89f901c3ebd64,4,226
3186,34886,1715406403.512943,24,34888,1664,7.876301,aa701c6268d8e4f4c83c64f5b27ea08499c36500f53ecd1977f30421bc68b031,0ee5f887f68aa7337e65adeb6f8fa94d,e9053f8fd33c15a0c610a5b657225ec2,94,210
3188,34908,1715406452.650097,3,34910,2188,7.927437,efffd627f010e23cf9e4c1485df1e7cbe6fb69760b5a2a54e4bcdcfb2a8191f0,9a7430773ebe23a01f400a8dce9a9b66,04c90193d14ee1bd21ff55c3d8467220,165,63
3191,34938,1715406582.412894,16,34940,1328,7.871286,bfa9d34db2ae68fcde15045c7090fe8c7cff17e871f0ff69ac112ad66695b4ff,c3bf86ef11683589519a301649fde598,ef01e9b2fe4d7d90b9daa26ed00a2c9a,138,244
3194,34971,1715406826.184335,14,34973,2244,7.913174,e0955b2a14f6e13d965cd50f201dedc727684d6808dbae608a0002da08609c8e,9629c55a8cb1249859f1e046fb9b46e7,a361f2bf7bc304ae1f4b1009f843b0d4,157,77
3195,34981,1715406832.784867,2,34983,3539,7.947935,f18858af005be14ff39100f31e0119f06498c4dc9af2f44b3f5513439c77341c,2ecece812ddeda2d2d5f435522496dcb,89898503ba29ee5f84b38dad8e422b68,210,222
3196,34991,1715406861.083561,17,34993,2022,7.904111,de1702a367aa80dd0c2b6bcd73ca4200803e29bfe644530ab4aa366e97db49b6,777749caa03fbacc4d4b6a7e1f3de59a,8ca805cbfd3086bebd7003e9a7dbf696,36,180
3200,35036,1715407060.377593,6,35038,2373,7.927127,814e1ff91669c98cf23255654d279212e7a9a031508235f775c7dda0ce278437,a47deaac69b72cf39a3edf618305feb4,a7279294ccba2d24d1f7280fb4a94091,179,39
3202,35060,1715407148.7106,20,35062,1268,7.815199,33fa1895892c98b41c8434f030a8762da4f591ec542c2f35a07abec2001a727f,3e38bf6cd9d2e39285bb6024c09eecb0,e4598258d63df8aa2be2b039ed39958d,150,118
3206,35102,1715407415.502095,28,35104,1940,7.901541,4caeb73e56a0a4cc18e513bfa82c397fb4d3e9403fb7d2005f63f35e285de027,6dcb4cfaaae267f0b2044a4b04c99d33,ebb1922fd01234deee844d3274f6dac1,42,206
3210,35144,1715407580.53546,14,35146,3251,7.944345,bf225646220bbb650e11d8b567e6acbb00c1d940156884fe805a2db9725bd293,dd99852059f1c500f90395b141626a02,a9ae1fd0bd1b15308fa92959fa82f7e9,160,86
3212,35166,1715407675.772573,7,35168,1276,7.839879,5b47ec3c82668e908a3a024128a35a871a76a313d74bd2fc404d9a06535961e1,3283fb20265c6048818a2431beebf746,1ed587d5b74d0550d154acc76e7f1707,14,204
3213,35176,1715407682.666997,8,35178,5423,7.961964,f1db51b4037528632af42f2d9a9e550a3aabf2ba36da9139b68925bd6d6b0f7a,927644afb0bd7c081adc4bb5fa085aa2,a7f2089e62e88fe1c0bde1cd7aefa14f,75,25
3214,35189,1715407988.067026,10,35191,3964,7.955033,3fcb4413d4184c3fefb45061ba6627ea0ca75db8cbe98e07c85f26f39193d188,4c39ec54b953e94a69187190184f1e04,127babfb35e02ea71d50fa2507a4bdf4,194,118
3215,35199,1715408004.264293,22,35201,4499,7.954271,9d7d7ad3addba1c54a09e779e09591505cfe5c585df1c0c2c8ee58452af4a28d,6cc50abb2ffac23a618bf95ed80eecad,802efcee2038f841dc90541f1b615f34,124,104
3217,35219,1715408021.069682,19,35221,2920,7.938085,be62a8e81858d60da1e57530ff7c864b1122705226b1f7f920e9c2b9ad2256ec,38b626b8f4c3f3f83a65ed22cb975041,f4a4c627cab4d570949cfbab452d9043,120,170
3218,35229,1715408028.84853,38,35231,1398,7.873111,012141e5dfeb99ccf04984e9401ea749facbdf42628b79fd74ae3b17f84b5c2f,58f0c50c11ce4ce66f4f1c60a10abae6,16b3f13749e89e83a03de025f62cf1d2,14,194
3219,35243,1715408219.859748,15,35245,2940,7.936112,221cdb5880b1871d2ec71e7259387983ced0e1f62d93a7c0c66f46842d759ef9,85d12cab5723a4fd0cf48115da963888,2fd88aac52e2e447b4fee2c2d0730d6c,158,206
3221,35265,1715408428.353323,22,35267,3098,7.937684,f8988bcf677f1cf27e6655f06d9af81254096eadb383e30e40fbf0532ad45a6b,d1992d0246fc4e3d3d7d1c204234a214,bb6093f31a601aa36d2ad150c17b7bec,205,133
3222,35275,1715408456.613616,10,35277,4739,7.963882,ac57316f4cafd8c3f52222a7625a1255d6aa4dda8ef6196095417d3c3f6c5915,0aa84bae7cded218c9fceffced5f68c2,0778a9e1d8d6646168b20fc304e2f1a7,131,173
3223,35285,1715408487.164369,3,35287,1742,7.890083,8d236a806f80a0432e3379943fdb75b02ea32d646bc3b3ec72bd40fff0f8fbaa,14ba8263aaf96a4209bb2bae0537b464,b368a7b6bdaf98a2463c30d3319e6d3d,105,31
3224,35295,1715408516.026155,19,35297,4382,7.962625,a33505827d1aa7676f453d36782035d1d93f43bf0f9484451ac03cd14b6d6172,865806284636a837816f0dcf3287fc4b,7f72a418b2d5418fb1f7f39c9d229894,234,40
3225,35305,1715408594.807868,27,35307,3406,7.942712,55125765104dc955a9948c750660678113ad24e22d918ed7f7de181639218de0,9ff41e5fbaa43ccede2644c1a4eb4dcd,becc34ec4c71e40b6f724274eb586519,196,186
3226,35317,1715408684.526551,35,35319,1356,7.876544,7b220640a4d967c47fda0cac22840fa0d42683bba1f18608d34dfd0b5b5e4f3f,a3dfc40442c41bc6e909532d92a3a5fd,990588b9a15b74d379d846e3ed7085f9,136,58
3229,35350,1715408882.903858,26,35352,5708,7.970553,34fb7cb7614ab038c676b4b61ae24fea5ac4ee02e57fe7e4d4fade16976f3e09,b28645b4f5f04ceb0b65987337c813b5,71451bd95633ccc335ed6c1c127ff765,161,11
3231,35370,1715408967.753577,2,35372,5538,7.967653,175a952bccddf370b27c156cd768b5f5332fe461904fc096a2efea861806d795,c0e4917d34488ff7ed52027cff276d53,1cdb2eefcd5b95ba088ea946b0ca896f,192,0
3232,35380,1715408996.032572,14,35382,5006,7.964141,5d08cc97bb47a9b952509b97d6816a7bb05d3cbaf613decd86a9993376d362f1,345a41e61d8b2952aaf21a0c73c4dc5d,cf7d2e321a20163305c11bf23fa076b1,152,214
3233,35390,1715409012.244322,5,35392,2027,7.905394,1280acfe6fa1ff86595c2aa9b59e3a8fe2b93f800430084da8ffe9a0706e7255,1f3097c6218330a0ab20333c66fc7745,02d4a254fa57fe3aa26184cff6d371a3,97,1
3235,35414,1715409156.341935,7,35416,4447,7.959915,3c8cb4afc23c040904814fde5b471c2c6303da3f44eef9c68ca37d37fbf9fad6,bfb53e2177b13cc6e18b3555728f61a9,9e8bdd7a7b5f089395d05e9eb8a1b8a8,242,68
3237,35436,1715409229.329923,35,35438,4182,7.959342,ba76b5d74c018488dcde1f856e0deb8bc7d997c107253959d9246320c2ed5c2c,d1aa39da4ee30a713ee5adbaa7dc6382,bf7be96ad76dc28c11f235f2a9306bb6,134,116
3239,35464,1715409516.05161,35,35466,2334,7.92479,197b74b1e53d3aa912f4190cc3f75dbedd65d2a50dc6e0cfc19d20b2ef099fae,213f2fa7a6518bda7e7071943edb4ae9,729112fca920aa5e5b942b54400fba9f,13,17
3243,35506,1715410051.802904,39,35508,5629,7.966709,55733b23cf065651dc1784d20883af1b649977460b0d9e6969a1dc38a7fc7a30,c00701f000c49d407693ccb52c4a70bd,1f249f5a2d0eb9d73d703796e024bfa2,121,121
3245,35526,1715410211.95046,40,35528,1866,7.891257,a238cd3e77cf994aaa9603278a05bd86d379d0173a5b238c4910e13e7e4f82db,4b0ebebec8c550f98772b658ce12e25b,6317b06c1f2c902c78eed4169aab5e40,66,140
3246,35536,1715410240.950736,39,35538,4654,7.963657,ac2508e71b917f993ad5023bcdfcce4cefdd2b7f02c1742860d3c9a04be00fb1,d095d4b02e7d1e74446d1b0ae4965ad0,3fc2c7fc9e3b5dd7848397ac9f72258b,165,153
3247,35546,1715410249.971631,1,35548,1323,7.851027,6a226e7d2c5ce5f20fc36bb49a6d28cbfebe73d4f06003ab5f06aa8b57e8eaac,24fca7e409a90e681b7035cd88eba615,21f7dcab1f8a1cfe7bf331eb665befb2,69,251
3249,35568,1715410348.982019,25,35570,3362,7.94979,8068e60c2322c597d12e4c3c7cf1720f95cb04dd4e3ff229a952048b674d9bd9,d4c1fb1551c2d39af7398980914e65c0,d3588408da453765d575fdead51c37b7,218,112
3250,35580,1715410443.923441,27,35582,2301,7.932896,06bc133b1a28b493b2be18f620f7a1444f197a8322d55730c67772ace725f313,44e1176feb4b0b13c7bf0ab4aa4663c9,67fd0f4abe7b46705e1ae09c463341d2,166,114
3251,35590,1715410482.591781,33,35592,5698,7.970311,1816f90d48df3fd05588c5cd52cedef9b5873adf8e453b3a36e0fb4e6d5705e5,d5fc717c4c9b9e132fd6611393067a23,cb090f406b55ffc9b17fb01f8b77e32f,220,12
3253,35610,1715410536.628315,21,35612,3359,7.951599,0c5f0803d0d4f368b7f1dab7239cd786d9985a4a3b6c087d16b3b39ea00c8303,3ae12fcaf5a705b95ef72abea9c6c882,06d5f2fdabf2b85cecea176f5fc54dae,83,239
3255,35633,1715410725.196882,24,35635,1697,7.89308,7927b6c1f0d89e5e11ed90115a9d13d9fe0cba704481669dd560793d8f0f7015,2a48210a4ff07346463e220fa58ecdbe,335134a69df586501c9e6dff7480f24f,186,180
3259,35675,1715411041.466657,39,35677,4547,7.956055,a7b42f5eca9720d053e823bcf6e64896cc38e3a91de61588cb9a18418e2aafaf,cd09ce8e98a9fcd946e30571d021881a,291e9bb806cac55355a85ff32d9f2bcb,131,11
3267,35763,1715411421.379542,31,35765,4764,7.965026,ecc28d5695732381dd964adf19a700fd8333831aa958f4189f7cca5e616d02c6,c6a08e0fd2a5cc3f5a33193e054714eb,35db07072691f9f451396401795c687e,161,149
3268,35773,1715411503.427463,17,35775,5186,7.968116,42c9fb9514e87683bad213fa743759a93e43813b51b3272b3ecfec28efc3c19f,75ab7de9930e62735caca979328acd4f,e3458cce629e10c13938b366b151cf3e,246,172
3269,35783,1715411546.749943,21,35785,3833,7.94858,4fa090fafc14b15b90d52cad3b48d617ba9a3e96fad278569a652b36bfa81150,49e39b3e83716ede88667393df792ed3,a051465653865f64e2a51f9a3d9b9a59,145,153
3271,35803,1715411664.442009,11,35805,1249,7.840168,7dd5c00df02477ed2f9433528d287b3ba18ef10cb3b8edebcc306583c994e781,7c9dfe3bf5461770bfbe4f39929a7b0d,638f9710a7110c14b16622f8329702c3,107,185
3276,35859,1715412354.517364,37,35861,2584,7.928217,6762a063f79027e04009f4dd903d922f96936067454f18ffc47fa5e22cfbd28d,f4806797094446d1e5a95513dc75f341,05530a0f87c32fa5e1beaf262a585df8,111,253
3277,35869,1715412382.420409,12,35871,5175,7.964124,40fe188c6c3a2cdeaadf146bd1302a4e2e6e5b04462234b294564d082b84ef78,164462fd2a8dfbe136ac6c0e12c97cba,6b02814fc5723a7f2a5ce0f95158cf7c,223,145
3278,35879,1715412570.125977,30,35881,4083,7.95265,20a227414afa00b69d14f8c4051c9ff3e1734216dc55cb49e7c9d9690acd0c69,e106f1ade6a32d802f33cb02fce8d3cf,4d4f0ee6553d269b2caf41910dd41648,178,226
3282,35920,1715412761.400474,22,35922,3671,7.955907,ad557771457d0096099634385e5b22258e0d7104cf9f415a44b4eaedd62801c7,b4ebd0de1034379771bc31cd9b53712d,ce637fa515b56a52d5401a5882423836,71,185
3286,35964,1715412880.883954,11,35966,4435,7.954033,62bfac35f5124590451d9c9154480dda5e9baad71adf28b8d5c7c58bd1347a4b,4de8ed8f3fe1a058c22d23aa360a0c71,5e30bbb293b2da6d41291432d3e4bb69,192,84
3287,35976,1715412927.637697,36,35978,1532,7.89266,e32ead02a23782c935d9e1072ca493c5a9eef8259f1ac368b1e5c9a311bdd2b3,dd4ca3e996d44f89c97b847096410d90,ba469949bf780f6f9d12fe3b7cc5e5a4,26,244
